time,label
0.125,Gesture
0.15625,Gesture
0.1875,Gesture
0.21875,Gesture
0.25,Gesture
0.28125,Gesture
0.3125,Gesture
0.34375,Gesture
0.375,Gesture
0.40625,Gesture
0.4375,Gesture
0.46875,Gesture
0.5,Gesture
0.53125,Gesture
0.5625,Gesture
0.59375,Gesture
0.625,Gesture
0.65625,Gesture
0.6875,Gesture
0.71875,Gesture
0.75,Gesture
0.78125,Gesture
0.8125,Gesture
0.84375,Gesture
0.875,Gesture
0.90625,Gesture
0.9375,Gesture
0.96875,Gesture
1.0,Gesture
1.03125,Gesture
1.0625,Gesture
1.09375,Gesture
1.125,Gesture
1.15625,Gesture
1.1875,Gesture
1.21875,Gesture
1.25,Gesture
1.28125,Gesture
1.3125,Gesture
1.34375,Gesture
1.375,Gesture
1.40625,Gesture
1.4375,Gesture
1.46875,Gesture
1.5,Gesture
1.53125,Gesture
1.5625,Gesture
1.59375,Gesture
1.625,Gesture
1.65625,Gesture
1.6875,Gesture
1.71875,Gesture
1.75,Gesture
1.78125,Gesture
1.8125,Gesture
1.84375,Gesture
1.875,Gesture
1.90625,Gesture
1.9375,Gesture
1.96875,Gesture
2.0,Gesture
2.03125,Gesture
2.0625,Gesture
2.09375,Gesture
